name,in-28F,pH2_s-28F,1-28F,2-28F,3-28F,4-28F,62-28F,48-28F,53-28F,65-28F,60-28F,67-28F,90-28F,85-28F,96-28F,97-28F,98-28F,106-28F,71-28F,79-28F,pH2_r-28F,pH12-28F,salt-28F
Arthrobacter nicotinovorans,0,NaN,0,0,0,0,0.0296970896852108,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Dolosigranulum sp,0,NaN,0,0,0,0,0,0,0,0,0,0.344827586206897,0,0,0,0,0,0,0,0,NaN,0,0
Leifsonia xyli,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128608173763933,0,0,0,NaN,0,0
Nitrobacteria sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0.0128832775057975,0
Burkholderia sartisoli,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142897970848814,0,0,0,NaN,0,0
Cedecea neteri,0,NaN,0.0329055610398157,0,0,0,0,0,0.0839983200335993,0,0.0304599451720987,0,0,0,0,0,0,0,0,0,NaN,0,0
Collimonas fungivorans,0,NaN,0,0,0.0794491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Raoultella ornithinolytica,0,NaN,0,0,0,0.113394755492558,0,0,0,0.198544010589014,0.0304599451720987,0,0,0,0,0,0,0,0,0.177951021099907,NaN,0,0
Erwinia amylovora,0,NaN,0,0,0,0,0,0,0,0,0.0304599451720987,0,0,0,0.0124239035905081,0,0,0,0,0,NaN,0,0
Rahnella sp,0,NaN,0.23033892727871,0.0272034820457019,0.0529661016949153,0.0283486888731396,0.0494951494753514,0.309946463792618,0.125997480050399,1.55526141628061,0.791958574474566,0.0985221674876847,0,0.20165355918532,1.6772269847186,0,1.3861103172335,0,0,0.296585035166511,NaN,0,0
Acidisoma tundrae,0,NaN,0,0,0,0,0,0,0,0,0,0.147783251231527,0,0,0,0,0,0,0,9.10092365053809,NaN,0,0
Shinella zoogloeoides,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,2.17706821480406
Herbaspirillum frisingense,0,NaN,0,0,0,0.113394755492558,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169477162952292,NaN,0,0
Geodermatophilus obscurus,0,NaN,0,0,0,0,0,0,0,0.0661813368630046,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Serratia plymuthica,0,NaN,1.74399473511023,0,0,0.0425230333097094,0.0197980597901406,1.2116089039166,0.629987400251995,0.0992720052945069,0.609198903441974,0,0,0.82677959265981,3.49111690893279,0,0,0,0,0,NaN,0,0
Asaia sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12015721504773,0,0,NaN,0,0
Agrobacterium rhizogenes,0,NaN,0,0,0,0,0,0.394477317554241,1.13397732045359,0,1.52299725860493,0,2.37361282367448,0.635208711433757,0,0,0,0,0,0,NaN,0,0
Rhodococcus baikonurensis,0,NaN,0,0,0,0,0,0,0.125997480050399,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Yersinia kristensenii,0,NaN,0,0.0136017410228509,0,0.0283486888731396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Aranicola proteolyticus,0,NaN,0.0329055610398157,0,0,0,0,0.19723865877712,0.0839983200335993,0,0.0304599451720987,0,0,0.020165355918532,0.0496956143620325,0,0,0,0,0,NaN,0,0
Enterobacter amnigenus,0,NaN,0,0,0,0.127569099929128,0,0,0,0,0.426439232409382,0,0,0,0,0,0,0,0.033698399326032,0,NaN,0,0
Ewingella americana,0,NaN,0,0,0.0264830508474576,0,0,0,0.0419991600167997,0.529450694904037,0.335059396893086,0,0,0,0,0,14.2897970848814,0,0,0,NaN,0,0
Dietzia sp,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,1.1611030478955
Yersinia sp,0,NaN,0,0,0,0.0425230333097094,0,0,0,0,0.152299725860493,0,0,0,0,0,0,0,0,0,NaN,0,0
Rahnella aquatilis,0,NaN,0,0,0,0,0,0,0,0.330906684315023,0.365519342065184,0.0492610837438424,0,0,0,0,7.08773935410117,0,0,0,NaN,0,0
Microvirgula sp,0,NaN,0,0,0,0.0141743444365698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Lactobacillus johnsonii,0,NaN,0,0.0136017410228509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Citrobacter sp,0,NaN,0,0,0,0.0566973777462792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Massilia albidiflava,0,NaN,0,0,0,0.0283486888731396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Asaia bogorensis,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280741156653565,0,0,NaN,0,0
Hoeflea alexandrii,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0.774068698597
Janthinobacterium lividum,0,NaN,0,0,0,0.0283486888731396,0.0395961195802811,0,0.0419991600167997,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0
Cupriavidus sp,0,NaN,0,0,0,0,0,0,0,0,0.0304599451720987,0,0,0,0,0,0,0,0,0,NaN,0,0
