"Plot Title: 31"
"#","Date Time, GMT-04:00","Temp, °C","Intensity, Lux","Coupler Detached","End Of File"
270,10/02/12 03:02:16  AM,19.282,1722.2,,
271,10/02/12 03:32:16  AM,19.282,1550.0,,
272,10/02/12 04:02:16  AM,19.282,1722.2,,
273,10/02/12 04:32:16  AM,19.282,1550.0,,
274,10/02/12 05:02:16  AM,19.377,1722.2,,
275,10/02/12 05:32:16  AM,19.377,1550.0,,
276,10/02/12 06:02:16  AM,19.377,1636.1,,
277,10/02/12 06:32:16  AM,19.377,1550.0,,
278,10/02/12 07:02:16  AM,19.377,1722.2,,
279,10/02/12 07:32:16  AM,19.377,1636.1,,
280,10/02/12 08:02:16  AM,19.377,1550.0,,
281,10/02/12 08:32:16  AM,19.472,1722.2,,
282,10/02/12 09:02:16  AM,19.377,1722.2,,
283,10/02/12 09:32:16  AM,19.377,1550.0,,
284,10/02/12 10:02:16  AM,19.377,1636.1,,
285,10/02/12 10:32:16  AM,19.377,1808.3,,
286,10/02/12 11:02:16  AM,19.377,1808.3,,
287,10/02/12 11:32:16  AM,19.377,1722.2,,
288,10/02/12 12:02:16  PM,19.377,1808.3,,
289,10/02/12 12:32:16  PM,19.377,1636.1,,
290,10/02/12 01:02:16  PM,19.377,1550.0,,
291,10/02/12 01:32:16  PM,19.377,1722.2,,
292,10/02/12 02:02:16  PM,19.377,1808.3,,
293,10/02/12 02:32:16  PM,19.377,1636.1,,
294,10/02/12 03:02:16  PM,19.472,1722.2,,
295,10/02/12 03:32:16  PM,19.472,1808.3,,
296,10/02/12 04:02:16  PM,19.567,1808.3,,
297,10/02/12 04:32:16  PM,19.567,1894.5,,
298,10/02/12 05:02:16  PM,19.662,1722.2,,
299,10/02/12 05:32:16  PM,19.662,1722.2,,
300,10/02/12 06:02:16  PM,19.758,1722.2,,
301,10/02/12 06:32:16  PM,19.758,1722.2,,
302,10/02/12 07:02:16  PM,19.758,1636.1,,
303,10/02/12 07:32:16  PM,19.853,1808.3,,
304,10/02/12 08:02:16  PM,19.853,1722.2,,
305,10/02/12 08:32:16  PM,19.853,1636.1,,
306,10/02/12 09:02:16  PM,19.853,1808.3,,
307,10/02/12 09:32:16  PM,19.948,1808.3,,
308,10/02/12 10:02:16  PM,19.948,1808.3,,
309,10/02/12 10:32:16  PM,19.948,1722.2,,
310,10/02/12 11:02:16  PM,20.043,1722.2,,
311,10/02/12 11:32:16  PM,20.043,1722.2,,
